profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_margin,budget_sales,market_encoding,market_size_encoding,año_encoding,Coffee,Espresso,Herbal Tea,Tea
-4.0,76.0,140.0,55.0,79.0,49.0,619.0,0.0,60.0,100.0,4,0,1,0,1,0,0
19.0,62.0,108.0,46.0,43.0,15.0,415.0,40.0,70.0,110.0,1,1,0,1,0,0,0
49.0,79.0,147.0,59.0,46.0,19.0,411.0,50.0,80.0,130.0,1,1,1,1,0,0,0
43.0,73.0,135.0,54.0,44.0,17.0,424.0,40.0,70.0,120.0,1,1,1,1,0,0,0
19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,50.0,80.0,1,1,0,1,0,0,0
33.0,61.0,102.0,42.0,34.0,13.0,384.0,30.0,60.0,100.0,1,1,1,1,0,0,0
26.0,55.0,92.0,38.0,33.0,12.0,414.0,20.0,50.0,90.0,1,1,1,1,0,0,0
25.0,51.0,84.0,34.0,31.0,10.0,432.0,30.0,50.0,80.0,1,1,1,1,0,0,0
47.0,68.0,121.0,46.0,36.0,14.0,424.0,40.0,70.0,110.0,1,1,1,1,0,0,0
-3.0,74.0,126.0,52.0,77.0,47.0,509.0,20.0,80.0,130.0,1,1,0,1,0,0,0
-3.0,75.0,127.0,53.0,72.0,48.0,458.0,20.0,80.0,130.0,1,1,1,1,0,0,0
-8.0,63.0,106.0,44.0,64.0,40.0,496.0,20.0,70.0,110.0,1,1,1,1,0,0,0
-7.0,71.0,130.0,51.0,76.0,46.0,503.0,30.0,70.0,110.0,1,1,1,1,0,0,0
98.0,170.0,340.0,170.0,72.0,47.0,1073.0,140.0,210.0,400.0,1,1,0,0,1,0,0
154.0,171.0,382.0,170.0,76.0,47.0,1091.0,140.0,210.0,400.0,1,1,1,0,1,0,0
159.0,182.0,387.0,181.0,75.0,50.0,1283.0,170.0,230.0,130.0,1,1,1,0,1,0,0
15.0,71.0,129.0,58.0,56.0,22.0,325.0,40.0,90.0,150.0,1,1,0,0,1,0,0
15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,30.0,40.0,1,1,0,0,0,1,0
22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,30.0,40.0,1,1,1,0,0,1,0
24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,30.0,40.0,1,1,1,0,0,1,0
79.0,141.0,235.0,94.0,62.0,31.0,697.0,70.0,120.0,200.0,1,1,0,0,0,0,1
103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,160.0,250.0,1,1,0,0,0,0,1
65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,90.0,140.0,1,1,0,0,0,0,1
144.0,155.0,285.0,112.0,58.0,34.0,502.0,90.0,140.0,230.0,1,1,1,0,0,0,1
120.0,134.0,245.0,96.0,53.0,29.0,666.0,80.0,120.0,200.0,1,1,1,0,0,0,1
52.0,77.0,130.0,53.0,25.0,14.0,803.0,70.0,90.0,140.0,3,1,0,0,0,0,1
44.0,48.0,91.0,33.0,21.0,9.0,777.0,40.0,50.0,80.0,3,1,1,0,0,0,1
80.0,85.0,143.0,59.0,25.0,16.0,842.0,70.0,90.0,150.0,3,1,1,0,0,0,1
80.0,85.0,143.0,59.0,25.0,16.0,870.0,70.0,90.0,150.0,3,1,1,0,0,0,1
9.0,111.0,190.0,79.0,102.0,72.0,551.0,30.0,110.0,180.0,3,1,0,0,1,0,0
18.0,134.0,230.0,96.0,46.0,22.0,683.0,50.0,130.0,210.0,3,1,0,0,1,0,0
14.0,111.0,213.0,79.0,107.0,72.0,551.0,30.0,110.0,180.0,3,1,1,0,1,0,0
44.0,173.0,294.0,124.0,46.0,22.0,717.0,60.0,180.0,290.0,3,1,1,0,1,0,0
60.0,116.0,202.0,86.0,56.0,28.0,547.0,90.0,110.0,180.0,3,1,0,0,1,0,0
48.0,62.0,109.0,48.0,25.0,15.0,593.0,30.0,50.0,80.0,3,1,1,0,0,1,0
13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,50.0,90.0,3,1,0,0,0,1,0
47.0,92.0,170.0,78.0,45.0,24.0,995.0,50.0,80.0,130.0,3,1,0,0,0,1,0
76.0,103.0,187.0,86.0,45.0,26.0,1081.0,50.0,80.0,140.0,3,1,1,0,0,1,0
44.0,48.0,90.0,32.0,21.0,8.0,821.0,40.0,50.0,80.0,3,1,1,0,0,0,1
52.0,62.0,104.0,43.0,22.0,12.0,864.0,50.0,70.0,110.0,3,1,1,0,0,0,1
58.0,104.0,175.0,71.0,46.0,22.0,373.0,90.0,130.0,210.0,2,0,0,1,0,0,0
58.0,104.0,176.0,72.0,46.0,23.0,461.0,80.0,120.0,200.0,2,0,0,1,0,0,0
80.0,104.0,173.0,71.0,43.0,22.0,373.0,90.0,130.0,210.0,2,0,1,1,0,0,0
104.0,125.0,209.0,86.0,46.0,27.0,463.0,120.0,160.0,260.0,2,0,1,1,0,0,0
74.0,93.0,166.0,63.0,43.0,20.0,446.0,70.0,110.0,180.0,2,0,1,1,0,0,0
16.0,129.0,221.0,92.0,113.0,22.0,599.0,60.0,160.0,270.0,2,0,0,1,0,0,0
16.0,130.0,224.0,94.0,46.0,22.0,694.0,40.0,150.0,260.0,2,0,0,1,0,0,0
22.0,128.0,234.0,92.0,113.0,22.0,541.0,60.0,160.0,270.0,2,0,1,1,0,0,0
22.0,129.0,219.0,92.0,105.0,22.0,599.0,60.0,160.0,270.0,2,0,1,1,0,0,0
3.0,90.0,155.0,65.0,87.0,58.0,513.0,10.0,60.0,100.0,2,0,0,0,0,0,1
0.0,87.0,150.0,63.0,87.0,57.0,521.0,10.0,60.0,100.0,2,0,0,0,0,0,1
-5.0,66.0,113.0,47.0,71.0,42.0,622.0,0.0,40.0,70.0,2,0,0,0,0,0,1
-11.0,61.0,104.0,44.0,64.0,39.0,617.0,10.0,50.0,70.0,2,0,1,0,0,0,1
13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,60.0,110.0,2,0,0,0,1,0,0
12.0,65.0,118.0,53.0,53.0,20.0,306.0,20.0,60.0,110.0,2,0,0,0,1,0,0
12.0,66.0,120.0,54.0,54.0,20.0,301.0,20.0,60.0,110.0,2,0,0,0,1,0,0
15.0,70.0,127.0,57.0,55.0,21.0,313.0,30.0,70.0,120.0,2,0,0,0,1,0,0
23.0,82.0,149.0,67.0,59.0,25.0,391.0,30.0,80.0,140.0,2,0,0,0,1,0,0
16.0,70.0,126.0,56.0,54.0,21.0,385.0,50.0,70.0,110.0,2,0,0,0,1,0,0
49.0,96.0,177.0,81.0,47.0,25.0,1046.0,60.0,90.0,160.0,2,0,0,0,1,0,0
56.0,103.0,189.0,86.0,47.0,26.0,1081.0,70.0,100.0,180.0,2,0,0,0,1,0,0
48.0,94.0,174.0,80.0,46.0,24.0,1055.0,80.0,90.0,150.0,2,0,0,0,1,0,0
51.0,96.0,176.0,80.0,45.0,24.0,1079.0,60.0,100.0,170.0,2,0,0,0,1,0,0
106.0,176.0,292.0,116.0,70.0,38.0,962.0,110.0,160.0,250.0,2,0,0,0,0,1,0
91.0,155.0,258.0,103.0,64.0,33.0,1130.0,100.0,140.0,220.0,2,0,0,0,0,1,0
109.0,140.0,230.0,92.0,57.0,30.0,1102.0,90.0,130.0,200.0,2,0,1,0,0,1,0
104.0,135.0,223.0,90.0,56.0,29.0,1139.0,80.0,120.0,190.0,2,0,1,0,0,1,0
156.0,174.0,308.0,115.0,69.0,37.0,1166.0,110.0,160.0,260.0,2,0,1,0,0,1,0
45.0,70.0,118.0,48.0,25.0,13.0,839.0,50.0,60.0,100.0,2,0,0,0,0,1,0
55.0,64.0,106.0,43.0,22.0,12.0,822.0,50.0,60.0,90.0,2,0,1,0,0,1,0
65.0,68.0,123.0,47.0,24.0,13.0,834.0,40.0,60.0,100.0,2,0,1,0,0,1,0
45.0,84.0,133.0,49.0,39.0,15.0,342.0,40.0,60.0,90.0,2,0,0,0,0,0,1
42.0,79.0,126.0,47.0,37.0,14.0,366.0,30.0,50.0,80.0,2,0,0,0,0,0,1
109.0,113.0,201.0,67.0,45.0,20.0,400.0,50.0,80.0,120.0,2,0,1,0,0,0,1
67.0,84.0,142.0,49.0,39.0,15.0,342.0,40.0,60.0,90.0,2,0,1,0,0,0,1
45.0,66.0,114.0,41.0,36.0,12.0,320.0,20.0,40.0,70.0,2,0,1,0,0,0,1
48.0,89.0,150.0,61.0,41.0,19.0,390.0,40.0,60.0,100.0,2,0,0,0,0,0,1
38.0,77.0,129.0,52.0,39.0,16.0,376.0,30.0,50.0,80.0,2,0,0,0,0,0,1
30.0,68.0,114.0,46.0,38.0,14.0,388.0,20.0,40.0,70.0,2,0,0,0,0,0,1
42.0,63.0,113.0,43.0,35.0,13.0,466.0,20.0,40.0,70.0,2,0,1,0,0,0,1
35.0,63.0,112.0,49.0,28.0,16.0,611.0,40.0,60.0,100.0,2,0,0,0,1,0,0
11.0,30.0,52.0,22.0,19.0,7.0,570.0,20.0,30.0,50.0,2,0,0,0,1,0,0
13.0,32.0,56.0,24.0,19.0,7.0,567.0,20.0,30.0,50.0,2,0,0,0,1,0,0
52.0,62.0,117.0,48.0,27.0,15.0,617.0,40.0,60.0,100.0,2,0,1,0,1,0,0
112.0,152.0,256.0,104.0,40.0,29.0,821.0,120.0,140.0,220.0,4,1,0,0,1,0,0
197.0,179.0,322.0,123.0,46.0,34.0,959.0,110.0,140.0,230.0,4,1,1,0,1,0,0
121.0,124.0,208.0,86.0,33.0,24.0,499.0,90.0,110.0,180.0,4,1,1,0,1,0,0
135.0,136.0,228.0,94.0,35.0,26.0,608.0,90.0,110.0,190.0,4,1,1,0,1,0,0
71.0,73.0,131.0,50.0,25.0,14.0,589.0,40.0,60.0,90.0,4,1,1,0,1,0,0
42.0,83.0,140.0,57.0,41.0,18.0,364.0,50.0,80.0,130.0,4,1,0,0,0,1,0
65.0,83.0,157.0,57.0,43.0,18.0,364.0,50.0,80.0,130.0,4,1,1,0,0,1,0
35.0,61.0,102.0,42.0,33.0,13.0,384.0,30.0,60.0,100.0,4,1,1,0,0,1,0
26.0,51.0,84.0,34.0,30.0,10.0,432.0,30.0,50.0,80.0,4,1,1,0,0,1,0
44.0,96.0,160.0,64.0,52.0,21.0,-161.0,50.0,80.0,130.0,4,1,0,0,1,0,0
13.0,66.0,120.0,54.0,53.0,20.0,312.0,30.0,70.0,120.0,1,0,0,1,0,0,0
12.0,65.0,118.0,53.0,53.0,20.0,306.0,30.0,70.0,120.0,1,0,0,1,0,0,0
13.0,66.0,120.0,54.0,53.0,20.0,301.0,30.0,70.0,120.0,1,0,0,1,0,0,0
17.0,72.0,130.0,58.0,55.0,22.0,338.0,20.0,70.0,130.0,1,0,0,1,0,0,0
14.0,67.0,121.0,54.0,53.0,20.0,391.0,20.0,60.0,110.0,1,0,0,1,0,0,0
19.0,66.0,128.0,54.0,53.0,20.0,301.0,30.0,70.0,120.0,1,0,1,1,0,0,0
25.0,74.0,132.0,59.0,52.0,22.0,403.0,20.0,70.0,130.0,1,0,1,1,0,0,0
21.0,67.0,129.0,54.0,53.0,20.0,391.0,20.0,60.0,110.0,1,0,1,1,0,0,0
9.0,111.0,190.0,79.0,102.0,72.0,551.0,20.0,110.0,190.0,1,0,0,1,0,0,0
17.0,132.0,227.0,95.0,46.0,22.0,532.0,30.0,130.0,230.0,1,0,0,1,0,0,0
17.0,129.0,221.0,92.0,112.0,22.0,599.0,40.0,140.0,230.0,1,0,0,1,0,0,0
32.0,173.0,297.0,124.0,46.0,22.0,717.0,60.0,180.0,310.0,1,0,0,1,0,0,0
16.0,130.0,224.0,94.0,46.0,22.0,694.0,30.0,130.0,220.0,1,0,0,1,0,0,0
23.0,129.0,219.0,92.0,104.0,22.0,599.0,40.0,140.0,230.0,1,0,1,1,0,0,0
33.0,154.0,262.0,110.0,46.0,22.0,665.0,50.0,160.0,270.0,1,0,1,1,0,0,0
30.0,145.0,266.0,105.0,46.0,22.0,716.0,30.0,140.0,240.0,1,0,1,1,0,0,0
58.0,114.0,199.0,85.0,56.0,28.0,555.0,70.0,110.0,200.0,1,0,0,1,0,0,0
51.0,103.0,180.0,77.0,52.0,25.0,557.0,60.0,100.0,170.0,1,0,0,1,0,0,0
74.0,103.0,192.0,77.0,53.0,25.0,423.0,60.0,100.0,180.0,1,0,1,1,0,0,0
86.0,112.0,208.0,83.0,54.0,27.0,433.0,80.0,120.0,200.0,1,0,1,1,0,0,0
87.0,121.0,210.0,91.0,54.0,30.0,533.0,90.0,130.0,220.0,1,0,1,1,0,0,0
98.0,130.0,225.0,97.0,55.0,32.0,575.0,80.0,130.0,230.0,1,0,1,1,0,0,0
50.0,96.0,177.0,81.0,46.0,25.0,1046.0,70.0,110.0,200.0,1,0,0,0,1,0,0
59.0,81.0,168.0,69.0,45.0,21.0,965.0,50.0,90.0,170.0,1,0,1,0,1,0,0
62.0,84.0,164.0,70.0,42.0,21.0,957.0,60.0,100.0,180.0,1,0,1,0,1,0,0
71.0,94.0,185.0,80.0,46.0,24.0,1055.0,120.0,140.0,250.0,1,0,1,0,1,0,0
74.0,96.0,188.0,80.0,46.0,24.0,1079.0,80.0,120.0,220.0,1,0,1,0,1,0,0
34.0,62.0,110.0,48.0,28.0,15.0,623.0,50.0,70.0,120.0,1,0,0,0,1,0,0
35.0,62.0,110.0,48.0,27.0,15.0,599.0,50.0,70.0,120.0,1,0,0,0,1,0,0
34.0,62.0,110.0,48.0,28.0,15.0,593.0,50.0,70.0,120.0,1,0,0,0,1,0,0
18.0,39.0,69.0,30.0,21.0,9.0,581.0,30.0,50.0,80.0,1,0,0,0,1,0,0
13.0,32.0,56.0,24.0,19.0,7.0,567.0,30.0,40.0,70.0,1,0,0,0,1,0,0
50.0,63.0,119.0,49.0,29.0,16.0,611.0,60.0,80.0,130.0,1,0,1,0,1,0,0
25.0,39.0,68.0,30.0,20.0,9.0,581.0,30.0,50.0,80.0,1,0,1,0,1,0,0
15.0,29.0,54.0,22.0,19.0,7.0,573.0,50.0,50.0,70.0,1,0,1,0,1,0,0
63.0,105.0,167.0,62.0,42.0,19.0,346.0,70.0,90.0,140.0,1,0,0,0,0,1,0
46.0,84.0,133.0,49.0,38.0,15.0,342.0,50.0,70.0,110.0,1,0,0,0,0,1,0
40.0,65.0,103.0,39.0,33.0,12.0,380.0,40.0,60.0,90.0,1,0,1,0,0,1,0
79.0,94.0,161.0,57.0,41.0,17.0,349.0,70.0,90.0,130.0,1,0,1,0,0,1,0
71.0,88.0,150.0,53.0,40.0,16.0,321.0,50.0,80.0,130.0,1,0,1,0,0,1,0
43.0,68.0,115.0,47.0,25.0,13.0,772.0,50.0,60.0,100.0,1,0,0,0,0,1,0
51.0,77.0,130.0,53.0,26.0,14.0,803.0,60.0,70.0,110.0,1,0,0,0,0,1,0
58.0,85.0,144.0,59.0,27.0,16.0,870.0,60.0,70.0,120.0,1,0,0,0,0,1,0
63.0,91.0,154.0,63.0,28.0,17.0,864.0,70.0,80.0,130.0,1,0,0,0,0,1,0
45.0,70.0,118.0,48.0,25.0,13.0,851.0,60.0,60.0,90.0,1,0,0,0,0,1,0
27.0,47.0,78.0,31.0,20.0,8.0,856.0,40.0,50.0,70.0,1,0,0,0,0,1,0
70.0,72.0,129.0,49.0,25.0,13.0,779.0,50.0,60.0,100.0,1,0,1,0,0,1,0
70.0,77.0,129.0,53.0,24.0,14.0,803.0,60.0,70.0,110.0,1,0,1,0,0,1,0
80.0,85.0,143.0,59.0,25.0,16.0,870.0,60.0,70.0,120.0,1,0,1,0,0,1,0
87.0,91.0,153.0,63.0,26.0,17.0,864.0,70.0,80.0,130.0,1,0,1,0,0,1,0
67.0,70.0,126.0,48.0,25.0,13.0,851.0,60.0,60.0,90.0,1,0,1,0,0,1,0
31.0,68.0,114.0,46.0,37.0,14.0,388.0,40.0,70.0,100.0,1,0,0,0,0,0,1
30.0,67.0,113.0,46.0,37.0,14.0,449.0,40.0,50.0,70.0,1,0,0,0,0,0,1
33.0,71.0,120.0,49.0,38.0,15.0,454.0,20.0,50.0,90.0,1,0,0,0,0,0,1
28.0,63.0,106.0,43.0,35.0,13.0,466.0,20.0,50.0,80.0,1,0,0,0,0,0,1
46.0,68.0,121.0,46.0,37.0,14.0,388.0,40.0,70.0,100.0,1,0,1,0,0,0,1
33.0,59.0,98.0,40.0,33.0,12.0,443.0,20.0,50.0,80.0,1,0,1,0,0,0,1
29.0,54.0,89.0,36.0,31.0,11.0,462.0,10.0,40.0,70.0,1,0,1,0,0,0,1
45.0,67.0,120.0,46.0,37.0,14.0,449.0,40.0,50.0,70.0,1,0,1,0,0,0,1
42.0,63.0,113.0,43.0,35.0,13.0,466.0,20.0,50.0,80.0,1,0,1,0,0,0,1
7.0,105.0,180.0,75.0,98.0,68.0,522.0,10.0,90.0,150.0,1,0,0,0,0,0,1
2.0,90.0,154.0,64.0,88.0,58.0,551.0,10.0,80.0,130.0,1,0,0,0,0,0,1
11.0,105.0,201.0,75.0,103.0,68.0,522.0,10.0,90.0,150.0,1,0,1,0,0,0,1
1.0,87.0,160.0,63.0,86.0,57.0,506.0,10.0,80.0,130.0,1,0,1,0,0,0,1
0.0,84.0,153.0,60.0,84.0,54.0,606.0,0.0,50.0,90.0,1,0,1,0,0,0,1
-4.0,76.0,140.0,55.0,79.0,49.0,627.0,0.0,60.0,100.0,1,0,1,0,0,0,1
40.0,76.0,138.0,60.0,98.0,77.0,1268.0,40.0,70.0,130.0,4,1,1,1,0,0,0
94.0,107.0,188.0,83.0,36.0,27.0,584.0,100.0,130.0,230.0,4,1,1,1,0,0,0
39.0,51.0,96.0,39.0,25.0,12.0,541.0,80.0,90.0,130.0,4,1,1,1,0,0,0
120.0,163.0,276.0,113.0,43.0,31.0,897.0,120.0,140.0,230.0,4,1,0,0,1,0,0
33.0,80.0,140.0,60.0,47.0,19.0,336.0,50.0,80.0,130.0,4,1,0,0,0,1,0
51.0,80.0,157.0,60.0,49.0,19.0,336.0,50.0,80.0,130.0,4,1,1,0,0,1,0
35.0,72.0,121.0,49.0,37.0,15.0,351.0,40.0,70.0,110.0,4,1,0,0,0,1,0
19.0,51.0,85.0,34.0,32.0,10.0,432.0,30.0,50.0,80.0,4,1,0,0,0,1,0
19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,50.0,80.0,4,1,0,0,0,1,0
40.0,64.0,114.0,43.0,37.0,13.0,363.0,30.0,60.0,100.0,4,1,1,0,0,1,0
30.0,79.0,131.0,52.0,49.0,17.0,619.0,40.0,70.0,110.0,4,1,0,0,1,0,0
46.0,81.0,134.0,54.0,45.0,17.0,619.0,40.0,70.0,110.0,4,1,1,0,1,0,0
105.0,144.0,243.0,99.0,39.0,27.0,766.0,120.0,150.0,250.0,1,1,0,1,0,0,0
134.0,126.0,227.0,87.0,36.0,24.0,756.0,100.0,130.0,220.0,1,1,1,1,0,0,0
199.0,179.0,322.0,123.0,45.0,34.0,959.0,130.0,170.0,290.0,1,1,1,1,0,0,0
68.0,107.0,190.0,83.0,39.0,27.0,584.0,80.0,110.0,190.0,1,1,0,1,0,0,0
101.0,107.0,202.0,83.0,39.0,27.0,613.0,80.0,110.0,190.0,1,1,1,1,0,0,0
98.0,112.0,197.0,87.0,38.0,28.0,564.0,80.0,110.0,200.0,1,1,1,1,0,0,0
62.0,74.0,141.0,58.0,32.0,19.0,548.0,50.0,70.0,130.0,1,1,1,1,0,0,0
40.0,51.0,96.0,39.0,24.0,12.0,541.0,50.0,50.0,80.0,1,1,1,1,0,0,0
105.0,145.0,245.0,100.0,40.0,28.0,822.0,120.0,150.0,250.0,1,1,0,1,0,0,0
147.0,137.0,247.0,95.0,38.0,26.0,809.0,110.0,140.0,240.0,1,1,1,1,0,0,0
150.0,139.0,249.0,95.0,38.0,26.0,799.0,110.0,140.0,240.0,1,1,1,1,0,0,0
156.0,145.0,261.0,100.0,40.0,28.0,822.0,120.0,150.0,250.0,1,1,1,1,0,0,0
155.0,152.0,254.0,104.0,37.0,29.0,871.0,120.0,150.0,260.0,1,1,1,1,0,0,0
192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,190.0,320.0,1,1,1,1,0,0,0
30.0,56.0,100.0,44.0,26.0,14.0,623.0,30.0,50.0,80.0,1,1,0,0,0,0,1
32.0,60.0,106.0,46.0,28.0,15.0,608.0,40.0,60.0,90.0,1,1,0,0,0,0,1
27.0,53.0,94.0,41.0,26.0,13.0,592.0,30.0,50.0,80.0,1,1,0,0,0,0,1
47.0,56.0,112.0,44.0,27.0,14.0,623.0,30.0,50.0,80.0,1,1,1,0,0,0,1
47.0,60.0,113.0,46.0,28.0,15.0,608.0,40.0,60.0,90.0,1,1,1,0,0,0,1
54.0,80.0,134.0,54.0,26.0,15.0,456.0,70.0,90.0,150.0,1,1,0,0,1,0,0
88.0,124.0,210.0,86.0,36.0,24.0,499.0,120.0,150.0,240.0,1,1,0,0,1,0,0
98.0,136.0,230.0,94.0,38.0,26.0,608.0,140.0,170.0,270.0,1,1,0,0,1,0,0
84.0,118.0,199.0,81.0,34.0,22.0,588.0,110.0,140.0,230.0,1,1,0,0,1,0,0
79.0,111.0,187.0,76.0,32.0,21.0,580.0,170.0,180.0,280.0,1,1,0,0,1,0,0
48.0,73.0,123.0,50.0,25.0,14.0,589.0,70.0,90.0,150.0,1,1,0,0,1,0,0
119.0,112.0,201.0,77.0,32.0,21.0,449.0,110.0,140.0,220.0,1,1,1,0,1,0,0
137.0,136.0,228.0,94.0,34.0,26.0,562.0,140.0,170.0,270.0,1,1,1,0,1,0,0
71.0,73.0,131.0,50.0,25.0,14.0,589.0,70.0,90.0,150.0,1,1,1,0,1,0,0
59.0,114.0,189.0,75.0,55.0,24.0,549.0,90.0,140.0,220.0,1,1,0,0,1,0,0
44.0,96.0,160.0,64.0,52.0,21.0,593.0,60.0,110.0,180.0,1,1,0,0,1,0,0
33.0,81.0,135.0,54.0,48.0,17.0,641.0,50.0,90.0,150.0,1,1,0,0,1,0,0
31.0,79.0,131.0,52.0,48.0,17.0,668.0,50.0,90.0,150.0,1,1,0,0,1,0,0
39.0,90.0,150.0,60.0,51.0,19.0,656.0,60.0,110.0,170.0,1,1,0,0,1,0,0
56.0,110.0,182.0,72.0,54.0,23.0,650.0,130.0,160.0,260.0,1,1,0,0,1,0,0
58.0,114.0,189.0,75.0,56.0,24.0,659.0,100.0,150.0,240.0,1,1,0,0,1,0,0
71.0,102.0,181.0,68.0,54.0,22.0,559.0,80.0,130.0,200.0,1,1,1,0,1,0,0
43.0,79.0,130.0,52.0,45.0,17.0,668.0,50.0,90.0,150.0,1,1,1,0,1,0,0
94.0,163.0,325.0,162.0,69.0,45.0,1091.0,100.0,150.0,280.0,1,1,0,0,0,1,0
81.0,146.0,291.0,145.0,65.0,40.0,1304.0,80.0,130.0,250.0,1,1,0,0,0,1,0
82.0,146.0,291.0,145.0,64.0,40.0,1292.0,80.0,130.0,250.0,1,1,0,0,0,1,0
87.0,153.0,306.0,153.0,66.0,42.0,1319.0,80.0,140.0,280.0,1,1,0,0,0,1,0
129.0,155.0,330.0,155.0,68.0,43.0,1280.0,90.0,140.0,270.0,1,1,1,0,0,1,0
-5.0,71.0,122.0,51.0,76.0,46.0,503.0,30.0,60.0,90.0,1,1,0,0,0,1,0
-4.0,73.0,125.0,52.0,77.0,47.0,509.0,10.0,70.0,110.0,1,1,0,0,0,1,0
-6.0,73.0,133.0,52.0,77.0,47.0,421.0,20.0,70.0,110.0,1,1,1,0,0,1,0
-10.0,63.0,106.0,44.0,65.0,40.0,496.0,10.0,60.0,90.0,1,1,1,0,0,1,0
-14.0,56.0,94.0,39.0,61.0,36.0,517.0,0.0,50.0,80.0,1,1,1,0,0,1,0
33.0,80.0,140.0,60.0,47.0,19.0,329.0,40.0,70.0,120.0,1,1,0,0,0,1,0
20.0,62.0,108.0,46.0,42.0,15.0,415.0,30.0,60.0,90.0,1,1,0,0,0,1,0
29.0,73.0,127.0,54.0,44.0,17.0,424.0,30.0,60.0,110.0,1,1,0,0,0,1,0
28.0,62.0,107.0,46.0,39.0,15.0,415.0,30.0,60.0,90.0,1,1,1,0,0,1,0
13.0,67.0,121.0,54.0,54.0,20.0,337.0,20.0,60.0,100.0,1,1,0,0,0,0,1
13.0,66.0,120.0,54.0,53.0,20.0,404.0,30.0,50.0,80.0,1,1,0,0,0,0,1
6.0,57.0,103.0,46.0,51.0,17.0,422.0,10.0,50.0,80.0,1,1,0,0,0,0,1
9.0,57.0,110.0,46.0,51.0,17.0,422.0,10.0,50.0,80.0,1,1,1,0,0,0,1
36.0,76.0,140.0,64.0,40.0,19.0,965.0,40.0,70.0,120.0,1,1,0,0,0,0,1
32.0,73.0,135.0,62.0,41.0,19.0,952.0,30.0,60.0,110.0,1,1,0,0,0,0,1
27.0,66.0,122.0,56.0,39.0,17.0,992.0,30.0,60.0,100.0,1,1,0,0,0,0,1
27.0,64.0,118.0,54.0,37.0,16.0,1037.0,40.0,50.0,80.0,1,1,0,0,0,0,1
26.0,63.0,116.0,53.0,37.0,16.0,1054.0,20.0,50.0,90.0,1,1,0,0,0,0,1
50.0,75.0,147.0,63.0,41.0,19.0,965.0,40.0,70.0,120.0,1,1,1,0,0,0,1
37.0,66.0,121.0,56.0,36.0,17.0,992.0,30.0,60.0,100.0,1,1,1,0,0,0,1
73.0,134.0,222.0,88.0,61.0,29.0,653.0,90.0,130.0,210.0,3,1,0,1,0,0,0
144.0,172.0,283.0,114.0,63.0,37.0,822.0,120.0,170.0,270.0,3,1,1,1,0,0,0
71.0,120.0,206.0,86.0,49.0,26.0,490.0,70.0,110.0,190.0,3,1,0,1,0,0,0
16.0,128.0,220.0,92.0,112.0,22.0,541.0,40.0,130.0,210.0,3,1,0,0,1,0,0
21.0,145.0,250.0,105.0,46.0,22.0,716.0,30.0,140.0,240.0,3,1,0,0,1,0,0
31.0,145.0,266.0,105.0,46.0,22.0,716.0,30.0,140.0,240.0,3,1,1,0,1,0,0
78.0,103.0,201.0,77.0,56.0,25.0,432.0,60.0,100.0,170.0,3,1,1,0,1,0,0
31.0,58.0,103.0,45.0,27.0,14.0,605.0,30.0,50.0,80.0,3,1,0,0,0,1,0
15.0,70.0,127.0,57.0,55.0,21.0,313.0,20.0,50.0,90.0,3,1,0,0,0,1,0
17.0,72.0,130.0,58.0,55.0,22.0,338.0,30.0,60.0,100.0,3,1,0,0,0,1,0
20.0,77.0,140.0,63.0,57.0,23.0,397.0,30.0,60.0,100.0,3,1,0,0,0,1,0
24.0,82.0,149.0,67.0,58.0,25.0,391.0,20.0,60.0,110.0,3,1,0,0,0,1,0
36.0,82.0,159.0,67.0,58.0,25.0,391.0,20.0,60.0,110.0,3,1,1,0,0,1,0
34.0,80.0,155.0,65.0,57.0,24.0,403.0,20.0,60.0,100.0,3,1,1,0,0,1,0
49.0,96.0,177.0,81.0,47.0,25.0,1046.0,40.0,70.0,130.0,3,1,0,0,0,1,0
70.0,123.0,226.0,103.0,53.0,31.0,1073.0,70.0,100.0,170.0,3,1,0,0,0,1,0
48.0,94.0,174.0,80.0,46.0,24.0,1055.0,40.0,50.0,90.0,3,1,0,0,0,1,0
129.0,225.0,387.0,162.0,96.0,53.0,1148.0,140.0,230.0,400.0,1,1,0,1,0,0,0
87.0,139.0,234.0,95.0,52.0,30.0,608.0,100.0,140.0,240.0,1,1,0,1,0,0,0
116.0,178.0,301.0,123.0,62.0,39.0,611.0,130.0,180.0,310.0,1,1,0,1,0,0,0
40.0,222.0,373.0,154.0,67.0,49.0,817.0,170.0,230.0,390.0,1,1,1,1,0,0,0
203.0,76.0,138.0,60.0,109.0,77.0,1310.0,40.0,70.0,130.0,1,1,0,0,1,0,0
